EIN	FISYR	NTEE	TOTALREVCURRENT	WEBSITE	TWITTERHANDLE
222270540	2014	A1169	862345.0	WWW.BPO.ORG	['https://twitter.com/BPOrchestra']
680387268	2014	A1169	27012.0	www.californiasymphony.org	['https://twitter.com/CAsymphony']
920165950	2014	A1169	289987.0	WWW.ANCHORAGESYMPHONY.ORG	['https://twitter.com/AnchSymphony']
953950515	2014	A1169	136732.0	WWW.LBSO.ORG	['https://twitter.com/lbsymphony']
316077554	2014	A1169	163424.0	NONE	[]
746391382	2014	A1169	210204.0	victoriasymphony.com	['https://twitter.com/vsotx']
756027575	2014	A1169	314530.0	www.wsltyler.org	[]
911188975	2014	A116B	374302.0	www.seattlegirlschoir.org	['https://twitter.com/intent/tweet?text=Hey%2C+check+out+this+cool+site+I+found%3A+www.yourname.com+%23Topic+via%40my_twitter_name+https://seattlegirlschoir.org', 'https://twitter.com/SingSeattle']
943298643	2014	A116C	635683.0	www.sffcm.org	[]
133992139	2014	A116E	2837436.0	HTTP://WWW.CATSKILLMTN.ORG/	['https://twitter.com/catskillmtnfdn']
330820066	2014	A1170	1523793.0	www.westerncentermuseum.org	['https://twitter.com/WesternCenter']
251732894	2014	A1170	746926.0	WWW.CREATIVENONFICTION.ORG	['https://twitter.com/cnfonline']
593753544	2014	A1180	579711.0	WWW.MISSIONSANLUIS.ORG	['https://twitter.com/missionsanluis']
251608957	2014	A1180	57362.0	www.thehomewoodcemetery.org	[]
133570850	2015	A1180	156859.0	WWW.AQUEDUCT.ORG	['https://twitter.com/crotonaqueduct1']
753064424	2014	A1180	19914.0	WWW.COHF.ORG	[]
911505627	2015	A1180	249204.0	MOHAI.ORG	[]
222432180	2014	A1180	230131.0	HTTP://WWW.HOWELLFARM.ORG/	[]
42440031	2015	A1180	1511519.0	WWW.THEFREEDOMTRAIL.ORG	['https://twitter.com/thefreedomtrail/']
113021154	2015	A1180	66048.0	http://www.ketchaminn.org	[]
237179598	2014	A1180	297362.0	HTTP://WWW.FRIENDSOFINDEPENDENCE.ORG/	[]
521795790	2014	A1180	389654.0	www.garrettjacobsmansion.org	['https://twitter.com/engineersclub']
510201160	2014	A1180	1815120.0	www.hildene.org	[]
954258595	2015	A1180	363361.0	WWW.VILLA-AURORA.ORG	['https://twitter.com/ThomasMannHouse', 'https://twitter.com/VillaAuroraLA']
460370475	2014	A1180	602261.0	WWW.SDHERITAGEFUND.ORG	[]
540676990	2014	A1180	38282.0	MonroeFoundation.org	['https://twitter.com/JMonroeMuseum']
621502600	2014	A1180	132575.0	www.heritageall.org	[]
751678603	2014	A1180	292467.0	www.txfgm.org	[]
223884346	2014	A1180	99280.0	NONE	[]
521992368	2014	A1182	194156.0	HTTP://WWW.CIVICWORKS.COM/MANSION/	['https://twitter.com/CivicWorksInc']
201282095	2014	A12	297470.0	WWW.DSMPUBLICARTFOUNDATION.ORG	['https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2Fdsmpublicartfoundation%2Fphotos%2Fa.2208326712557860%2F3495665117157340%2F%3Ftype%3D3', 'https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2F144149142308971%2Fposts%2F3404163029640883', 'https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2F144149142308971%2Fposts%2F3467041760019676', 'https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2Fdsmpublicartfoundation%2Fphotos%2Fa.2208326712557860%2F3485487351508450%2F%3Ftype%3D3', 'https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2F144149142308971%2Fposts%2F3400637279993458', 'https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2Fdsmpublicartfoundation%2Fphotos%2Fa.2208326712557860%2F3397638176960035%2F%3Ftype%3D3', 'https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2Fdsmpublicartfoundation%2Fphotos%2Fa.2208326712557860%2F3534605646596620%2F%3Ftype%3D3', 'https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2Fdsmpublicartfoundation%2Fphotos%2Fa.2208326712557860%2F3492099067513945%2F%3Ftype%3D3']
273283326	2015	A12	587199.0	http://www.yountscenter.org/caffi	[]
202630593	2014	A12	976492.0	WWW.PARTICIPATORYCULTURE.ORG	[]
43454898	2014	A12	2236089.0	BOSTONARTSACADEMY.ORG/GIVE	['https://twitter.com/bostonartsacad?ref_src=twsrc%5Etfw', 'https://twitter.com/bostonartsacad']
237296167	2014	A12	3493477.0	WWW.THE-TOWNHALL-NYC.ORG	['http://www.twitter.com/TownHallNYC/', 'http://twitter.com/townhallnyc', 'https://twitter.com/TownHallNYC/status/1320143305347387392', 'https://twitter.com/TownHallNYC/status/1320053505583992839']
330879724	2014	A12	1073805.0	www.lahschoir.com	[]
730804291	2014	A12	4038663.0	alliedartsokc.com	['https://twitter.com/AlliedArtsOKC']
541437382	2015	A12	839235.0	WWW.BCARTSUPPORT.ORG	[]
202630593	2015	A12	1541496.0	www.participatoryculture.org	[]
453148868	2014	A12	186085.0	www.singforamerica.org	[]
753098460	2014	A12	6713952.0	WWW.MWAWATER.ORG	['https://twitter.com/MWAWater', 'http://twitter.com/#!/MWAWater']
716065974	2014	A12	282890.0	www.asboa.org	[]
270513891	2015	A12	190771.0	MYAREAATLANTA.COM	[]
341693395	2014	A12	178360.0	WWW.TIGERSWINGBAND.ORG	['https://twitter.com/mtsb1938']
270870538	2014	A12	637290.0	HTTP://PALAZZOSTROZZI.US	[]
592597553	2015	A12	251766.0	WWW.SUNCOASTPERFORMINGARTS.ORG	[]
272576586	2014	A12	346828.0	WWW.NORTHAMPTONARTSTRUST.ORG	['https://twitter.com/33hawleystreet']
651283985	2014	A12	476259.0	WWW.FAYETTETRUST.ORG	[]
910998745	2015	A12	652494.0	SPOKANEARTS.ORG	['https://twitter.com/spokanearts']
202629354	2014	A12	14040404.0	WWW.DEMOCRACYPREP.ORG	[]
710646963	2014	A1220	664798.0	WWW.WALTONARTSCENTER.ORG	['https://twitter.com/walton_arts']
131664048	2014	A1220	5544532.0	www.aicf.org	['https://twitter.com/KerenSharett']
43719963	2015	A1220	848787.0	www.vedantausa.org	['https://twitter.com/vedantausa']
452558392	2015	A1223	495795.0	TEXASBLACKHISTORYMONUMENT.COM	[]
581881913	2014	A1223	126161.0	NOHHF.ORG	[]
930686098	2014	A1226	198568.0	http://www.artseast.org	[]
520516541	2014	A1226	275910.0	www.arteducators.org/naef	['https://twitter.com/NAEA']
470813703	2015	A1226	1806721.0	WWW.NEBRASKACULTURALENDOWMENT.ORG	['http://www.twitter.com/nebraskaculture']
942666764	2014	A1230	2032962.0	www.walterkaitz.org	['https://twitter.com/WalterKaitz']
954788175	2014	A1240	23253.0	WWW.ARIAFOUNDATION.ORG	[]
132898805	2014	A1240	4576127.0	WWW.PUBLICARTFUND.ORG	['https://twitter.com/PublicArtFund']
742393879	2014	A1240	85912.0	FINEARTSFOUNDATIONDENVER.COM	[]
43257661	2014	A1240	91570.0	http://www.WomenArts.org	['https://www.twitter.com/Womenarts', 'https://twitter.com/share']
473132921	2015	A1240	21820.0	WWW.ALTRUISTICARTISTS.ORG	[]
620801926	2014	A1250	3184608.0	WWW.MEMPHISMUSEUMS.ORG	['http://twitter.com/memphismuseums']
731460150	2015	A1250	221537.0	www.route66.org	[]
134098503	2015	A1260	1782808.0	WWW.ARTPRODUCTIONFUND.ORG	['http://twitter.com/ArtProductionNY', 'http://twitter.com/#!/artproductionny']
113451703	2014	A1260	23387295.0	WWW.FRACTUREDATLAS.ORG	['https://twitter.com/fracturedatlas']
133874026	2015	A1260	120733.0	WWW.VIENNESEOPERABALL.US	[]
131978163	2014	A1260	4505997.0	WWW.FOUNDATIONFORCONTEMPORARYARTS.ORG	[]
133357408	2015	A1260	2963585.0	WWW.THEFIELD.ORG	['https://twitter.com/TheFieldNYC']
756061186	2014	A1260	2976373.0	WWW.TACA-ARTS.ORG	['http://twitter.com/TACADallas']
237298290	2014	A1260	6064533.0	WWW.MUSICCENTERFOUNDATION.ORG	['https://twitter.com/MusicCenterFou1']
132766701	2014	A1261	509972.0	WWW.CITYARTS.ORG	['https://twitter.com/CITYartsInc']
521169382	2014	A1261	3024936.0	WWW.MIDATLANTICARTS.ORG	['http://www.twitter.com/midatlanticarts', 'https://twitter.com/MidAtlanticArts']
42593591	2014	A1261	7160903.0	WWW.NEFA.ORG	['https://twitter.com/NEFA_Boston']
581514416	2014	A1261	737940.0	ARTSTOGETHER.ORG	['https://twitter.com/ArtsTogether']
562225722	2014	A1261	2874731.0	WWW.BECHTLER.ORG	['http://twitter.com/thebechtler']
203901164	2014	A1261	8486604.0	WWW.THECENTERPRESENTS.ORG	['https://www.twitter.com/CPApresents']
931122563	2014	A1261	62108.0	WWW.PCPA.COM	['https://twitter.com/portland_5', 'https://twitter.com/Portland_5?ref_src=twsrc%5Etfw']
200184741	2014	A1261	250595.0	ARTSINTEGRATION.COM	['https://twitter.com/share?text=The%20Institute%20for%20Arts%20Integration%20and%20STEAM&url=https%3A%2F%2Fartsintegration.com', 'https://twitter.com/artsintedu']
351939427	2014	A1261	1917981.0	WWW.THEATREATTHECENTER.COM	[]
900642659	2014	A1261	301617.0	WWW.KAYENTAARTSFOUNDATION.ORG	[]
461503394	2014	A1261	1416499.0	WWW.OAIQUARTZ.ORG/OAI-FOUNDATION	[]
237129564	2014	A1261	8396210.0	HTTP://WWW.NYFA.ORG	['https://twitter.com/nyfacurrent']
223460723	2014	A1261	1501002.0	WWW.ARTPRIDENJ.COM	['https://twitter.com/ArtPrideNJ']
591109482	2014	A1261	1679575.0	WWW.WOMANSEXCHANGE.COM	[]
556028450	2015	A1261	237669.0	WWW.ARTSBRIDGEONLINE.ORG	['https://twitter.com/ArtsbridgeMOV']
742107342	2014	A1263	283212.0	WWW.DENVERBALLETGUILD.ORG	[]
911829147	2014	A1265	1351865.0	www.towertheatre.org	['https://twitter.com/towertheatrebnd']
201006407	2014	A1265	2204635.0	WWW.PCS.ORG/ARMORY	[]
161713097	2014	A1265	61332.0	WWW.MIDLANDTHEATHERFOUNDATION.ORG	[]
131893906	2014	A1265	2225932.0	WWW.AMERICANTHEATREWING.ORG	['https://twitter.com/thewing']
956097896	2014	A1268	87884.0	WWW.MPEFOUNDATION.ORG	[]
470485401	2015	A1280	1743563.0	www.willacather.org	['https://twitter.com/WillaCatherFdn']
363196642	2014	A1282	104780.0	galenafoundation.org	[]
721326678	2014	A1282	391048.0	http://www.acadian-cajun.com/musee.htm	[]
911878427	2014	A1282	1217457.0	friendsofflorence.org	[]
942897534	2014	A19	1299379.0	www.piedmontchoirs.org	['http://twitter.com/PEBCC']
880412311	2015	A19	2634172.0	WWW.RENOISARTOWN.COM	[]
870418027	2014	A19	507343.0	WWW.CFIMOAB.ORG	[]
942920480	2015	A19	362290.0	www.musicinschools.org	[]
616013111	2014	A19	4201965.0	www.kyopera.org	[]
541144120	2014	A1920	652410.0	HTTP://WILLIAMKINGMUSEUM.ORG/	[]
540971088	2014	A1926	95496.0	www.paalart.org	[]
510163640	2015	A1933	399589.0	www.inlandpress.org	[]
911561025	2014	A1940	928662.0	PCNW.ORG	['http://twitter.com/photocenternw']
510136854	2014	A1940	483217.0	http://www.chicagoartistscoalition.org/	['https://twitter.com/CACoalition']
237078453	2015	A1950	139854.0	WWW.BELKNAPMILL.COM	[]
752439515	2015	A1954	37868.0	WWW.HARVEYHOUSEOFSLATONTX.COM	[]
132570500	2014	A1960	220874.0	sdcfoundation.org	[]
941553479	2014	A1961	379386.0	www.ya-nc.org	[]
953252001	2014	A1961	458157.0	WWW.FREEARTS.ORG	['https://twitter.com/FreeArtsLA']
232053382	2014	A1961	3283014.0	WWW.MYSTRANDCAPITOL.ORG	['https://twitter.com/appellcenter']
521374407	2014	A1961	434775.0	www.mcleanart.org	[]
880113398	2014	A1961	675555.0	WWW.SIERRA-ARTS.ORG	[]
256065902	2014	A1961	232261.0	WWW.TRUSTARTS.ORG	[]
741467606	2014	A1961	421048.0	WWW.WACOCIVICTHEATRE.ORG	['https://twitter.com/wcivictheatre']
953252001	2014	A1961	458157.0	WWW.FREEARTS.ORG	['https://twitter.com/FreeArtsLA']
954047805	2014	A1965	3024021.0	www.bstreettheatre.org/	['https://twitter.com/bstreettheatre']
133140180	2014	A1965	485387.0	WWW.MIRRORREPERTORY.COM	[]
911261911	2014	A1965	671448.0	youththeatre.org	['https://twitter.com/YouthTheatreNW']
751384180	2015	A1965	339168.0	www.backdoortheatre.org	['https://twitter.com/BackdoorWF?lang=en']
481152944	2015	A1965	329597.0	WWW.GREATPLAINSTHEATRE.COM	['https://twitter.com/ThisIsGPT']
386079076	2014	A1965	226644.0	WWW.FARMINGTONPLAYERS.ORG	[]
936025357	2014	A1965	171699.0	WWW.THEVLT.COM	[]
751384180	2015	A1965	339168.0	www.backdoortheatre.org	['https://twitter.com/BackdoorWF?lang=en']
610902722	2014	A1965	850585.0	WWW.WALDENTHEATRE.ORG	[]
410908977	2014	A1965	368842.0	www.theatreintheround.org	['https://twitter.com/ThtreInTheRound']
237108059	2014	A1968	267324.0	WWW.WMEA.COM	[]
363166311	2014	A1968	289264.0	www.mcmusic.org	[]
680233148	2014	A1969	530022.0	SACRAMENTOYOUTHSYMPHONY.ORG	['https://twitter.com/sacys']
721189023	2014	A1969	5196948.0	WWW.LPOMUSIC.COM	['https://twitter.com/lpomusic']
521361650	2014	A1969	2153250.0	WWW.NATIONALPHILHARMONIC.ORG	['https://twitter.com/NatPhilharmonic']
386069701	2014	A1969	1421395.0	WWW.A2SO.COM	['https://twitter.com/A2SO']
946104150	2014	A1969	1509967.0	www.marinsymphony.org	['http://twitter.com/intent/tweet/?text=Home&url=https%3A%2F%2Fmarinsymphony.org%2F', 'https://twitter.com/marinsymphony']
237041526	2014	A1969	259203.0	WESTVALLEYSYMPHONY.ORG	[]
942207895	2014	A196E	1168415.0	WWW.DELLARTE.COM	[]
770208104	2014	A196E	286503.0	noteworthymusicschool.org	[]
232201343	2014	A196E	596923.0	WWW.CMSLV.ORG	['https://twitter.com/CMS_LVR']
870239318	2014	A1980	336846.0	WWW.INHAWEB.COM	[]
752609269	2015	A1982	663356.0	WWW.HARRINGTONHOUSEHISTORICHOME.ORG	[]
410693929	2014	A20	27112649.0	www.walkerart.org	['http://twitter.com/walkerartcenter']
251469002	2014	A20	53787373.0	WWW.TRUSTARTS.ORG	[]
132643358	2014	A20	7843968.0	www.oneclub.org	['https://twitter.com/TheOneClub']
132835847	2014	A20	5113921.0	WWW.CREATIVETIME.ORG	['https://twitter.com/creativetime']
550702401	2014	A20	11300269.0	WWW.THECLAYCENTER.ORG	['http://twitter.com/claycenter']
161616384	2014	A20	10949982.0	WWW.STATETHEATRENJ.ORG	['http://twitter.com/StateTheatreNJ']
386114020	2014	A20	10123415.0	WWW.MCFTA.ORG	['https://twitter.com/MidlandCenter']
742798673	2014	A20	11334420.0	WWW.JUDDFOUNDATION.ORG	[]
391085180	2014	A20	10939061.0	www.jmkac.org	['https://twitter.com/JMKAC']
271876711	2014	A20	11337246.0	WWW.CROSSTOWNARTS.ORG	[]
391085180	2014	A20	10939061.0	www.jmkac.org	['https://twitter.com/JMKAC']
541786140	2014	A20	8174593.0	www.virginiaartsfest.com	['https://twitter.com/vaartsfest']
900091850	2014	A20	6952608.0	WWW.PROMOTIONANDARTS.ORG	['https://twitter.com/promoandarts']
751107061	2014	A20	11337605.0	WWW.THEMODERN.ORG	['https://twitter.com/themodernfw']
460435791	2014	A20	7344350.0	WWW.WASHINGTONPAVILION.ORG	['https://twitter.com/washpav']
990222998	2014	A20	8104059.0	www.mauiarts.org	['https://twitter.com/mauiartsculture']
261600305	2014	A20	6052153.0	WWW.CCANNJ.ORG	[]
943042571	2014	A20	16004289.0	WWW.YBCA.ORG	['https://twitter.com/ybca']
951964772	2014	A20	9314339.0	WWW.LAGUNAFESTIVALOFARTS.ORG	['https://twitter.com/#!/festivalpageant', 'https://twitter.com/festivalpageant']
232280560	2014	A20	16040315.0	WWW.ARTSQUEST.ORG	['http://twitter.com/ArtsQuest']
510244834	2014	A23	5730383.0	WWW.IRISHARTSCENTER.ORG	['http://twitter.com/IrishArtsCenter']
990352665	2014	A23	5358395.0	WWW.KALO.ORG	['https://twitter.com/KALO_Ohana']
133946716	2014	A23	3126854.0	WWW.RUSSIANAMERICANFOUNDATION.ORG	[]
920081844	2015	A23	5941665.0	WWW.SEALASKAHERITAGE.ORG	['https://twitter.com/SHInstitute']
941717040	2014	A23	3755057.0	WWW.SFJS.ORG	[]
410711603	2014	A23	4069890.0	WWW.ASIMN.ORG	['https://twitter.com/AmSwedInstitute']
954538371	2014	A23	25468740.0	WWW.SKIRBALL.ORG	['https://twitter.com//search?q=%23SkirballStages', 'https://twitter.com/Skirball_LA', 'http://twitter.com/LAPhil', 'http://twitter.com/dustbowlrevival', 'http://twitter.com/MamesBabegenush', 'http://www.twitter.com/Skirball_LA']
42708878	2014	A23	5980963.0	WWW.YIDDISHBOOKCENTER.ORG	['https://twitter.com/YiddishBookCtr']
930738797	2014	A23	10108356.0	WWW.FAISPDX.ORG	['https://twitter.com/faispdx']
133054371	2015	A23	6526576.0	WWW.JAPANESESCHOOL.ORG	[]
391077479	2014	A23	8303679.0	WWW.GLITC.ORG	[]
261597530	2015	A23	7588158.0	WWW.COLORADOEDINITIATIVE.ORG	['https://twitter.com/@edinitiativeco']
912047245	2015	A23	4881684.0	www.ocapica.org	['https://twitter.com/ocapica97/']
920127531	2014	A23	7045025.0	WWW.ALASKANATIVE.NET	['https://twitter.com/anhc?lang=en']
363890616	2015	A23	3208870.0	www.xilin.org	['https://twitter.com/xilincenter']
135661025	2014	A23	4354436.0	WWW.HISPANICSOCIETY.ORG	['https://twitter.com/HSAmuseum']
952578684	2015	A23	3472035.0	asahigakuen.org	[]
562272253	2014	A23	8169966.0	WWW.CHEROKEEPRESERVATIONFDN.ORG	['http://twitter.com/share?text=女性なら気になるシミを消す方法を教えます！&url=https%3A%2F%2Fwww.cherokeepreservationfdn.org']
472294693	2015	A23	3556890.0	2018NOLA.COM	[]
952578684	2014	A23	3420114.0	asahigakuen.org	[]
742195558	2014	A24	1197192.0	www.orangeshow.org	['http://www.twitter.com/houartcarparade', 'http://www.twitter.com/orangeshow']
112562538	2014	A24	298901.0	WWW.PLATTDEUTSCHEVOLKSFESTVEREEN.ORG	[]
112740189	2014	A24	2204698.0	WWW.CITYLORE.ORG	['http://twitter.com/City_Lore']
113193909	2014	A24	359511.0	www.livingtraditions.org	[]
942801727	2014	A24	505162.0	WWW.TAIKO.ORG	['https://twitter.com/sanjosetaiko', 'https://twitter.com/JTown', 'https://twitter.com/sanjosetaiko/status/1316083221793136640', 'https://twitter.com/sanjosetaiko/status/1319029495739736064', 'http://www.twitter.com/sanjosetaiko/', 'https://twitter.com/sanjosetaiko/status/1319736835388575744', 'https://twitter.com/sanjosetaiko/status/1317171732927500290', 'https://twitter.com/sanjosetaiko/status/1319071856515665920']
742818121	2015	A24	944591.0	oldsettlersmusicfest.org	['https://twitter.com/Oldsettler', 'https://twitter.com/wix']
521804860	2014	A24	1087698.0	www.joesmovement.org	['https://twitter.com/joesmovement']
382848866	2015	A24	788259.0	www.blissfest.org	['https://twitter.com/Blissfest']
581603429	2014	A24	747843.0	HTTP://WWW.PINECONE.ORG	[]
237442985	2014	A24	301671.0	WWW.VANAVERCARAVAN.ORG	['https://twitter.com/VanaverCaravan']
943340251	2015	A24	293194.0	www.rhythmix.org	['https://twitter.com/Rhythmix1']
421102150	2015	A24	43836.0	amanaartsguild.com	[]
510195434	2015	A24	526194.0	www.southwestfolklife.org	[]
561597928	2014	A24	552270.0	INTERNATIONALFESTIVAL.ORG	[]
223090439	2014	A24	324147.0	WWW.TAUNY.ORG	[]
742360058	2015	A24	542050.0	WWW.TEXASFOLKLIFE.ORG	['http://twitter.com/texasfolklife', '//twitter.com/texasfolklife']
742360058	2014	A24	407375.0	WWW.TEXASFOLKLIFE.ORG	['http://twitter.com/texasfolklife', '//twitter.com/texasfolklife']
870447025	2014	A24	1583793.0	WWW.WESTERNFOLKLIFE.ORG	['https://twitter.com/Westernfolklife']
930812047	2014	A24	371210.0	EEFC.ORG	['https://twitter.com/eefc_org']
526059782	2014	A24	298718.0	WWW.FSGW.ORG	['https://twitter.com/dcfolklore']
432046123	2014	A25	3540121.0	www.columbushumanitiesata.org	[]
10263908	2014	A25	3621917.0	WWW.SKOWHEGANART.ORG	[]
381689022	2014	A25	67384287.0	WWW.INTERLOCHEN.ORG	['https://twitter.com/InterlochenArts']
911992593	2014	A25	3383307.0	WWW.GAGEACADEMY.ORG	['https://twitter.com/gageacademy']
270082345	2014	A25	6122009.0	www.columbusata.org	[]
752170035	2014	A25	7563665.0	www.bigthought.org	['https://twitter.com/bigthought']
363084905	2014	A25	4486062.0	CHICAGOARTSACADEMY.ORG	['https://twitter.com/ChiAcademy4Arts']
131656667	2014	A25	47924489.0	WWW.MSMNYC.EDU	['https://twitter.com/MSMnyc?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor']
550874759	2014	A25	6326930.0	WWW.OCEAA.ORG	['https://twitter.com/oceaa_santaana']
133003112	2014	A25	4903302.0	www.studioinaschool.org	['https://twitter.com/studioinaschool']
411729340	2014	A25	17668377.0	WWW.MACPHAIL.ORG	['http://www.twitter.com/macphailmusic']
351088735	2014	A25	4130791.0	www.indplsartcenter.org	['https://twitter.com/IndplsArtCenter']
61473576	2014	A25	4188944.0	WWW.ISAACSCHOOL.ORG	['https://twitter.com/ISAACSchool', 'https://twitter.com/ISAACSchool?ref_src=twsrc%5Etfw']
521174284	2014	A25	4089622.0	WWW.BSFA.ORG/BSA-FOUNDATION	['https://www.twitter.com/BaltSchoolArts']
910963132	2014	A25	3325839.0	WWW.PILCHUCK.COM	['https://twitter.com/pilchuck']
133759661	2014	A25	3972953.0	WWW.DREAMYARD.COM	['https://twitter.com/Dream_Yard/status/1247584854012764161', 'https://twitter.com/ThirdAvenueBID/status/1243196744856371204']
205471007	2014	A25	3838646.0	WWW.FRAZIERPREP.ORG	['https://twitter.com/ACCELSchools']
421073614	2014	A25	5811391.0	WWW.SACI-FLORENCE.edu	['https://twitter.com/SACI_Florence']
130448930	2014	A25	3233682.0	WWW.ADCGLOBAL.ORG	['https://twitter.com/adcglobal']
10887021	2014	A25	3402458.0	WWW.CONSTELLATIONSCHOOL.COM	[]
860593786	2014	A26	11038908.0	WWW.SCCARTS.ORG	[]
237111486	2015	A26	2882798.0	WWW.LETSGOARTS.ORG	['https://twitter.com/LetsGoArts_org', 'https://twitter.com/intent/tweet?source=https://letsgoarts.org/&text=HomeV1:https://letsgoarts.org/']
237187264	2015	A26	2190212.0	WWW.CROOKEDTREE.ORG	[]
264795329	2014	A26	6007324.0	WWW.CACE-EDUCATION.ORG	[]
540833818	2014	A26	3336657.0	WWW.THEARTLEAGUE.ORG	['https://twitter.com/theartleague']
942825213	2014	A26	2589729.0	WWW.SVCREATES.ORG	['http://www.twitter.com/SV_Creates']
521219079	2014	A26	1695151.0	WWW.HOCOARTS.ORG	['https://twitter.com/@hocoarts', 'https://twitter.com/intent/retweet?tweet_id=1319358064336752640', 'https://twitter.com/hocoarts/status/1318272379961987075', 'http://www.twitter.com/PleinAirMag', 'https://twitter.com/intent/tweet?in_reply_to=1319686818745491457', 'https://twitter.com/search?q=%23pleinair&src=hash', 'http://twitter.com/@hocoarts', 'https://twitter.com/hocoarts/status/1319686818745491457', 'https://twitter.com/intent/favorite?tweet_id=1318272379961987075', 'https://twitter.com/intent/retweet?tweet_id=1319675635892211712', 'https://twitter.com/intent/favorite?tweet_id=1319686818745491457', 'http://www.twitter.com/hocoarts', 'http://www.twitter.com/GlenelgHighArt', 'https://twitter.com/intent/tweet?in_reply_to=1319687004519628802', 'https://twitter.com/intent/retweet?tweet_id=1319687004519628802', 'https://twitter.com/intent/favorite?tweet_id=1318895731978260480', 'https://twitter.com/search?q=%23paintitec&src=hash', 'https://twitter.com/intent/retweet?tweet_id=1318272379961987075', 'https://twitter.com/search?q=%23reliefgrants&src=hash', 'https://twitter.com/hocoarts/status/1319687004519628802', 'https://twitter.com/hocoarts/status/1319358064336752640', 'https://twitter.com/intent/retweet?tweet_id=1318895731978260480', 'https://twitter.com/intent/favorite?tweet_id=1319358064336752640', 'https://twitter.com/intent/tweet?in_reply_to=1318895731978260480', 'https://twitter.com/intent/favorite?tweet_id=1319675635892211712', 'https://twitter.com/intent/tweet?in_reply_to=1318272379961987075', 'https://twitter.com/intent/favorite?tweet_id=1319687004519628802', 'https://twitter.com/search?q=%23hocoarts&src=hash', 'https://twitter.com/intent/retweet?tweet_id=1319686818745491457', 'https://twitter.com/search?q=%23PaintItEC&src=hash', 'https://twitter.com/hocoarts/status/1318895731978260480', 'https://twitter.com/hocoarts/status/1319675635892211712', 'https://twitter.com/intent/tweet?in_reply_to=1319358064336752640', 'https://twitter.com/intent/tweet?in_reply_to=1319675635892211712', 'https://twitter.com/search?q=%23hocomd&src=hash']
